post_id,fk_user_id,post_type,title,content,hashtags,location,manual_label,likes,spam_flag,rating,created_at
Pb51294f7,Ud3314ec8,recommendation,My Travel Story,Had an unforgettable adventure.,#culture,Ilha do Mussulo,feedback,474,0,1.51,2023-04-09
P2aab25aa,U571ba6e7,travel_tip,My Travel Story,Visited a wonderful place!,#travel,Quicama National Park,cultural_info,303,1,2.14,2023-06-02
P7f794a3e,U98ad3326,travel_tip,My Travel Story,Visited a wonderful place!,#travel,Morro do Moco,travel_tip,250,0,2.45,2023-06-26
Pbddf90e4,Ud78fdf34,travel_tip,Amazing Experience,Had an unforgettable adventure.,#food,Kalandula Falls,cultural_info,323,1,3.58,2024-01-12
P83641c79,U19c9e641,recommendation,Amazing Experience,Visited a wonderful place!,#travel,Kalandula Falls,feedback,11,1,3.28,2023-10-08
Pcb88d8ed,U4cf9a4b6,recommendation,My Travel Story,Had an unforgettable adventure.,#culture,Ilha do Mussulo,travel_tip,152,0,2.42,2023-04-12
P78210d8f,Uc97f575a,recommendation,My Travel Story,Had an unforgettable adventure.,#food,Praia Morena,travel_tip,284,1,4.95,2023-03-07
P4c5f8ba1,U8a0096f7,recommendation,My Travel Story,Visited a wonderful place!,#beach,Quicama National Park,feedback,2,1,3.42,2023-11-18
P98610b17,Uefed3f7a,recommendation,My Travel Story,Highly recommend this destination.,#food,Morro do Moco,recommendation,287,0,1.95,2023-02-05
Pd6dd209b,U7af6a77d,recommendation,Cultural Insights,The food was delicious!,#nature,Morro do Moco,travel_tip,500,0,1.41,2023-09-12
Pc115a7f2,U10076ad1,recommendation,Cultural Insights,Had an unforgettable adventure.,#beach,Quicama National Park,travel_tip,355,0,1.61,2024-06-19
P48becdd4,Ue9292787,cultural_info,My Travel Story,Visited a wonderful place!,#food,Praia Morena,feedback,18,0,1.98,2023-05-26
P33928d38,U10076ad1,feedback,My Travel Story,Highly recommend this destination.,#nature,Museu Nacional de História Natural,cultural_info,65,1,1.64,2023-03-18
P254b912c,U8f8eb91e,cultural_info,Cultural Insights,Had an unforgettable adventure.,#food,Morro do Moco,travel_tip,233,0,1.75,2023-09-18
P2141081a,Ua657cb50,travel_tip,My Travel Story,Highly recommend this destination.,#travel,Ilha do Mussulo,cultural_info,324,0,2.14,2024-01-17
Pa2b9d48d,U6363ae56,feedback,Tips for Travelers,Highly recommend this destination.,#adventure,Kalandula Falls,travel_tip,13,0,1.69,2023-03-21
P4895bd00,U596c102d,recommendation,Amazing Experience,Had an unforgettable adventure.,#travel,Museu Nacional de História Natural,recommendation,185,0,4.59,2023-10-07
P00427b5b,U46ce8a90,feedback,Cultural Insights,Visited a wonderful place!,#travel,Kalandula Falls,feedback,193,0,1.32,2023-05-07
P4c555cb5,U10cfab76,cultural_info,Tips for Travelers,Visited a wonderful place!,#nature,Museu Nacional de História Natural,cultural_info,282,0,3.1,2023-04-12
Pf364b85d,U28f39f3c,recommendation,My Travel Story,The food was delicious!,#culture,Morro do Moco,cultural_info,412,1,2.64,2024-05-03
P98ae5671,Udd953fb1,feedback,Cultural Insights,Visited a wonderful place!,#food,Quicama National Park,feedback,336,0,4.93,2023-05-27
P05618729,Ueec1b9bb,cultural_info,Amazing Experience,The food was delicious!,#food,Morro do Moco,travel_tip,361,1,1.45,2023-07-07
P997267a3,Ud41bb782,cultural_info,Tips for Travelers,The food was delicious!,#adventure,Kalandula Falls,feedback,156,0,2.59,2023-11-09
P2f654dc4,U05a95bb6,cultural_info,Amazing Experience,Visited a wonderful place!,#travel,Ilha do Mussulo,feedback,483,0,4.88,2023-06-19
Pb78da9a5,U7f5ef49f,recommendation,Amazing Experience,The food was delicious!,#nature,Kalandula Falls,recommendation,492,1,4.46,2024-06-04
Pe901d1e2,Ub101df01,feedback,Tips for Travelers,Had an unforgettable adventure.,#nature,Ilha do Mussulo,recommendation,207,0,4.27,2023-07-14
Pfc064f6f,Ue9292787,recommendation,Tips for Travelers,The food was delicious!,#beach,Ilha do Mussulo,recommendation,310,1,2.03,2023-06-22
P360d1068,U0542e556,feedback,My Travel Story,Visited a wonderful place!,#adventure,Morro do Moco,cultural_info,487,0,1.68,2024-03-08
Pf1d48374,U9bfccf8b,travel_tip,My Travel Story,The food was delicious!,#travel,Museu Nacional de História Natural,feedback,425,0,3.67,2023-10-25
P12b609d3,U10076ad1,travel_tip,Cultural Insights,The food was delicious!,#beach,Praia Morena,travel_tip,111,0,4.72,2024-06-11
Pe10672cc,U040e9863,recommendation,Tips for Travelers,Had an unforgettable adventure.,#travel,Museu Nacional de História Natural,recommendation,315,1,3.23,2023-12-03
P2d5dcb85,U225085d1,cultural_info,Amazing Experience,Visited a wonderful place!,#adventure,Ilha do Mussulo,feedback,205,0,3.29,2023-01-10
P3129513d,Uc850814e,travel_tip,Tips for Travelers,Highly recommend this destination.,#travel,Quicama National Park,feedback,210,0,2.12,2024-05-14
P6191757a,U31ee1a4b,feedback,Cultural Insights,Highly recommend this destination.,#culture,Kalandula Falls,cultural_info,153,0,4.08,2024-03-14
Pc7473d99,Uea144547,feedback,Cultural Insights,Visited a wonderful place!,#culture,Ilha do Mussulo,travel_tip,82,0,1.75,2023-12-29
Pb55b0b31,Uc0c94625,travel_tip,Amazing Experience,The food was delicious!,#food,Morro do Moco,recommendation,97,0,2.29,2023-02-11
Pea137fe0,Ud3844cbc,travel_tip,Tips for Travelers,The food was delicious!,#travel,Morro do Moco,feedback,485,1,2.7,2023-09-30
P1c833e45,Uf0623eeb,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#food,Ilha do Mussulo,feedback,166,1,3.03,2024-05-28
P780bd392,U24bd1a03,travel_tip,My Travel Story,Visited a wonderful place!,#travel,Praia Morena,feedback,79,0,1.97,2024-05-27
P61ee2dc6,U57dfd234,feedback,Amazing Experience,The food was delicious!,#culture,Quicama National Park,recommendation,222,1,1.46,2023-10-24
P729af57c,Uc8a1bcc3,travel_tip,Amazing Experience,Had an unforgettable adventure.,#beach,Quicama National Park,feedback,373,0,3.44,2023-09-13
P0eb31d76,Ub2355921,recommendation,Cultural Insights,Highly recommend this destination.,#food,Kalandula Falls,feedback,242,0,2.15,2024-05-29
P90e5e4a2,U42d431ec,feedback,My Travel Story,Highly recommend this destination.,#beach,Praia Morena,feedback,205,0,3.32,2023-10-08
P46300b14,U9295e5cc,feedback,Tips for Travelers,Visited a wonderful place!,#nature,Morro do Moco,recommendation,442,0,1.62,2024-01-25
P71de45b3,U05a95bb6,cultural_info,My Travel Story,Highly recommend this destination.,#adventure,Kalandula Falls,travel_tip,31,1,2.92,2023-02-22
P70adb091,Uf4c6edb1,recommendation,Cultural Insights,The food was delicious!,#adventure,Museu Nacional de História Natural,travel_tip,126,0,3.13,2023-02-18
P56a4ef03,U7e36bcab,recommendation,Amazing Experience,Visited a wonderful place!,#food,Ilha do Mussulo,cultural_info,108,0,1.21,2024-04-28
Pcb852ea5,Ub2355921,recommendation,Tips for Travelers,Highly recommend this destination.,#adventure,Kalandula Falls,cultural_info,171,0,2.35,2023-04-25
P0df20add,U69d8d1c4,recommendation,My Travel Story,The food was delicious!,#adventure,Ilha do Mussulo,cultural_info,380,0,1.54,2023-09-01
P3caa0835,U8a1f2e59,cultural_info,My Travel Story,Had an unforgettable adventure.,#travel,Praia Morena,feedback,322,0,1.25,2023-02-12
P3fb895ad,U9415bf18,feedback,My Travel Story,Had an unforgettable adventure.,#travel,Praia Morena,cultural_info,154,1,4.96,2023-07-26
P5625f71f,U8ff6d93c,feedback,Amazing Experience,Highly recommend this destination.,#beach,Kalandula Falls,cultural_info,456,0,2.29,2024-01-10
Pe96c5a40,Uc767163b,recommendation,Tips for Travelers,Visited a wonderful place!,#culture,Kalandula Falls,recommendation,85,0,4.24,2023-05-13
P89cf8181,Uf6282b63,recommendation,Amazing Experience,Highly recommend this destination.,#food,Kalandula Falls,travel_tip,350,0,2.02,2023-06-19
Pc6c7d80d,Ud41bb782,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#nature,Museu Nacional de História Natural,feedback,94,0,3.73,2023-06-13
P095d04db,U2af07fcc,feedback,Amazing Experience,Had an unforgettable adventure.,#nature,Ilha do Mussulo,cultural_info,155,0,4.04,2023-10-31
Pf0799de9,U510ed917,cultural_info,Amazing Experience,Highly recommend this destination.,#beach,Praia Morena,feedback,149,0,3.38,2023-06-01
P6f1a0790,U5ed89278,cultural_info,My Travel Story,The food was delicious!,#travel,Ilha do Mussulo,feedback,421,0,2.89,2024-07-01
P12a79209,U908c2e74,recommendation,Cultural Insights,The food was delicious!,#adventure,Praia Morena,cultural_info,369,0,2.65,2024-02-23
Paad16e00,U28f39f3c,cultural_info,Cultural Insights,Visited a wonderful place!,#food,Praia Morena,cultural_info,112,0,2.4,2023-06-30
P1a08697a,U78139c19,recommendation,Amazing Experience,Had an unforgettable adventure.,#food,Museu Nacional de História Natural,feedback,418,1,4.72,2023-08-14
P301c1fdb,Uc97f575a,cultural_info,My Travel Story,Had an unforgettable adventure.,#beach,Kalandula Falls,feedback,373,1,4.32,2024-01-13
P47f21e2e,Ud7e31369,travel_tip,Amazing Experience,Had an unforgettable adventure.,#beach,Kalandula Falls,feedback,417,0,4.86,2023-07-13
P3837ea2d,Ueb13e879,travel_tip,My Travel Story,The food was delicious!,#travel,Museu Nacional de História Natural,feedback,453,0,1.5,2024-02-08
Pc29445fb,U602e5341,feedback,Amazing Experience,Highly recommend this destination.,#travel,Kalandula Falls,feedback,232,1,3.92,2023-04-13
P25d4d5dc,Udef1ca49,feedback,Amazing Experience,Visited a wonderful place!,#culture,Kalandula Falls,recommendation,56,0,4.75,2023-02-14
P315c40ec,U72c0842b,feedback,Amazing Experience,The food was delicious!,#beach,Ilha do Mussulo,recommendation,405,0,1.72,2023-04-19
P7a5c3d3f,U5c80c538,cultural_info,Amazing Experience,Highly recommend this destination.,#beach,Kalandula Falls,travel_tip,417,0,1.27,2023-11-11
Pa275a52a,U9dc553ad,travel_tip,My Travel Story,Highly recommend this destination.,#travel,Quicama National Park,cultural_info,321,0,3.96,2023-01-22
Pdca2bd8e,U040e9863,recommendation,Amazing Experience,The food was delicious!,#travel,Quicama National Park,travel_tip,72,0,3.3,2023-08-18
Pf8d2f199,U00c5b56c,feedback,Tips for Travelers,Had an unforgettable adventure.,#beach,Museu Nacional de História Natural,cultural_info,115,1,4.37,2023-04-26
P4bf78f84,Uae840d43,feedback,Amazing Experience,Highly recommend this destination.,#travel,Museu Nacional de História Natural,cultural_info,39,0,1.56,2023-05-02
P46ea465f,U6af7541c,recommendation,Amazing Experience,Highly recommend this destination.,#beach,Kalandula Falls,cultural_info,307,0,4.18,2024-03-11
P0441803c,U83cf8f04,cultural_info,Cultural Insights,The food was delicious!,#travel,Museu Nacional de História Natural,travel_tip,338,0,1.81,2023-09-29
P540de685,Uef3c45c8,recommendation,Amazing Experience,Highly recommend this destination.,#food,Morro do Moco,cultural_info,75,1,1.65,2024-04-02
Pc3a3ddbf,U9a644292,travel_tip,Amazing Experience,Visited a wonderful place!,#nature,Kalandula Falls,cultural_info,74,0,1.66,2023-11-27
Pfa5c0e55,U922d62c1,feedback,Tips for Travelers,The food was delicious!,#adventure,Kalandula Falls,travel_tip,246,1,4.26,2023-12-08
P6bb4a921,U0fb66447,feedback,Tips for Travelers,Had an unforgettable adventure.,#nature,Kalandula Falls,travel_tip,272,0,3.66,2024-01-29
Pd9d53b02,U769b8603,travel_tip,My Travel Story,Visited a wonderful place!,#beach,Museu Nacional de História Natural,recommendation,104,0,3.09,2024-01-07
P2f471cc7,U8883c844,travel_tip,My Travel Story,Visited a wonderful place!,#travel,Museu Nacional de História Natural,cultural_info,434,0,2.44,2023-10-29
P1aab5bdd,U5a27d137,feedback,Tips for Travelers,Highly recommend this destination.,#beach,Morro do Moco,recommendation,382,0,4.51,2023-05-01
P963a48b6,Ub794918e,feedback,Tips for Travelers,Visited a wonderful place!,#food,Kalandula Falls,cultural_info,27,0,2.57,2024-08-18
P34d44ee1,U1dce06f3,travel_tip,My Travel Story,Visited a wonderful place!,#beach,Museu Nacional de História Natural,feedback,40,0,4.27,2023-03-20
Pee5d9c48,U57dfd234,travel_tip,My Travel Story,Highly recommend this destination.,#culture,Ilha do Mussulo,feedback,383,0,2.76,2024-04-26
Pd58a036b,Ue434cedc,cultural_info,Tips for Travelers,Visited a wonderful place!,#adventure,Praia Morena,feedback,30,0,2.51,2023-06-27
P5293a6da,U9cef64f7,feedback,Amazing Experience,Had an unforgettable adventure.,#culture,Ilha do Mussulo,travel_tip,283,0,2.85,2024-08-08
P847e9140,U64d3cb0b,cultural_info,My Travel Story,Had an unforgettable adventure.,#beach,Museu Nacional de História Natural,recommendation,267,1,2.21,2023-05-09
Pd2d8119f,U3fe68642,feedback,Tips for Travelers,Visited a wonderful place!,#beach,Kalandula Falls,feedback,421,0,3.99,2024-04-24
Pc961f816,U1ac61df0,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#beach,Praia Morena,cultural_info,331,1,3.01,2023-07-19
P68d7a33f,U596c102d,recommendation,Amazing Experience,Visited a wonderful place!,#adventure,Quicama National Park,cultural_info,14,0,1.93,2023-10-16
Pe1afbe4f,Ucf77697d,recommendation,Amazing Experience,Highly recommend this destination.,#nature,Praia Morena,cultural_info,96,0,4.6,2023-02-03
Pd128af08,U82c15bec,cultural_info,Amazing Experience,Visited a wonderful place!,#nature,Kalandula Falls,recommendation,24,0,2.54,2023-04-06
P1404e030,U3e6d241e,cultural_info,Amazing Experience,The food was delicious!,#adventure,Kalandula Falls,feedback,161,1,3.17,2023-12-31
P978096f2,U45da8d63,feedback,Amazing Experience,The food was delicious!,#culture,Ilha do Mussulo,recommendation,257,0,4.63,2023-01-25
P43ff1583,U9415bf18,travel_tip,Tips for Travelers,Visited a wonderful place!,#adventure,Morro do Moco,feedback,349,1,3.5,2023-03-22
P04e58e34,Uc7dc3f27,recommendation,My Travel Story,Highly recommend this destination.,#food,Ilha do Mussulo,feedback,393,0,1.47,2024-05-28
P7aac6870,U31404b7f,cultural_info,Tips for Travelers,Highly recommend this destination.,#adventure,Museu Nacional de História Natural,cultural_info,319,1,4.76,2023-02-10
P50b60b40,Uea144547,travel_tip,My Travel Story,Highly recommend this destination.,#nature,Quicama National Park,recommendation,490,0,3.51,2024-08-03
Pf8998f65,U98ad3326,travel_tip,Amazing Experience,Visited a wonderful place!,#beach,Museu Nacional de História Natural,recommendation,255,0,2.34,2024-04-10
P7921e2fc,U4971234c,feedback,Cultural Insights,Highly recommend this destination.,#travel,Museu Nacional de História Natural,cultural_info,180,0,1.56,2023-03-14
P4cce0d2e,U26f350b6,travel_tip,Cultural Insights,Had an unforgettable adventure.,#adventure,Kalandula Falls,feedback,481,0,4.18,2024-08-05
P79cf4dbb,U643c7eac,recommendation,Cultural Insights,The food was delicious!,#culture,Kalandula Falls,feedback,225,0,3.48,2024-06-08
P176ed85b,Uee66596c,cultural_info,Cultural Insights,Visited a wonderful place!,#food,Kalandula Falls,travel_tip,134,0,3.13,2023-02-28
P50f698c4,Ua03273e0,feedback,Amazing Experience,Highly recommend this destination.,#travel,Museu Nacional de História Natural,travel_tip,81,1,4.58,2023-03-16
P174fe99a,U674a438d,travel_tip,Tips for Travelers,Visited a wonderful place!,#adventure,Kalandula Falls,travel_tip,328,1,4.15,2023-04-22
P13dfeaf5,U7af6a77d,feedback,Amazing Experience,Had an unforgettable adventure.,#culture,Morro do Moco,travel_tip,168,0,1.61,2023-11-21
P34f8c5d4,U7fc9f924,travel_tip,My Travel Story,Had an unforgettable adventure.,#travel,Museu Nacional de História Natural,travel_tip,19,0,2.25,2024-04-26
Pce6f1164,U46ce8a90,feedback,Cultural Insights,Visited a wonderful place!,#nature,Kalandula Falls,recommendation,479,0,1.99,2024-03-16
P8ce33020,U41e3354d,feedback,Amazing Experience,Highly recommend this destination.,#travel,Ilha do Mussulo,travel_tip,138,0,3.98,2023-06-30
P1e31f3e6,U769b8603,feedback,Amazing Experience,The food was delicious!,#culture,Praia Morena,cultural_info,447,1,1.13,2024-03-05
P147987c8,U556d7321,feedback,Cultural Insights,Highly recommend this destination.,#travel,Praia Morena,travel_tip,175,0,3.28,2023-06-18
P73e71e16,U94327bf7,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#culture,Quicama National Park,feedback,494,1,4.05,2023-12-30
P51dbbb96,U3d6f4149,travel_tip,Amazing Experience,Highly recommend this destination.,#travel,Ilha do Mussulo,feedback,165,0,4.51,2023-01-15
Pbe0f2ddd,Uc830b962,travel_tip,My Travel Story,Had an unforgettable adventure.,#adventure,Praia Morena,travel_tip,134,0,2.37,2024-04-06
Ped83f9dd,U5ed89278,feedback,Tips for Travelers,Visited a wonderful place!,#travel,Morro do Moco,feedback,215,0,4.29,2024-01-22
Pf78c8fdd,Uc804c343,cultural_info,My Travel Story,Highly recommend this destination.,#food,Quicama National Park,recommendation,189,0,1.44,2023-01-17
Pd2d95759,Ud194954a,cultural_info,Amazing Experience,Had an unforgettable adventure.,#food,Kalandula Falls,travel_tip,210,0,4.39,2023-12-27
P6efcec43,Ubce70d78,travel_tip,Cultural Insights,Visited a wonderful place!,#beach,Kalandula Falls,travel_tip,191,0,1.51,2024-07-20
P1b06b5d1,Uf6ee4ad9,feedback,Tips for Travelers,Had an unforgettable adventure.,#adventure,Ilha do Mussulo,travel_tip,324,0,2.59,2023-04-12
P2a18f3bd,Ud2a4df82,recommendation,Amazing Experience,Visited a wonderful place!,#nature,Kalandula Falls,recommendation,254,0,4.19,2024-03-30
P128c7d4d,U9cef64f7,recommendation,Cultural Insights,Had an unforgettable adventure.,#beach,Morro do Moco,travel_tip,282,1,1.6,2023-04-28
P27c3d908,U1d92b991,travel_tip,Amazing Experience,The food was delicious!,#culture,Kalandula Falls,travel_tip,3,0,1.92,2023-08-18
P2a5a3db2,Uea5355cc,cultural_info,Cultural Insights,The food was delicious!,#adventure,Kalandula Falls,feedback,2,1,3.89,2023-02-03
Pf960d361,Ufbd4ca8e,recommendation,My Travel Story,The food was delicious!,#nature,Ilha do Mussulo,cultural_info,171,0,3.88,2024-08-08
P839c1c06,U975ae0c1,feedback,Tips for Travelers,Highly recommend this destination.,#nature,Ilha do Mussulo,travel_tip,424,0,3.56,2024-08-14
P018acbd7,U6cda466a,feedback,Tips for Travelers,Highly recommend this destination.,#culture,Museu Nacional de História Natural,feedback,223,0,3.78,2023-04-12
P4c21f60c,U3573d758,feedback,Amazing Experience,Had an unforgettable adventure.,#food,Museu Nacional de História Natural,feedback,485,0,3.17,2023-07-28
P452a5a7c,Uea0659d1,recommendation,Amazing Experience,Had an unforgettable adventure.,#travel,Ilha do Mussulo,feedback,14,0,2.01,2024-08-08
P67ba9303,Uefbd5c07,recommendation,My Travel Story,Had an unforgettable adventure.,#food,Ilha do Mussulo,cultural_info,95,0,2.38,2023-08-16
Pc7dfe2eb,U225085d1,feedback,My Travel Story,Had an unforgettable adventure.,#adventure,Ilha do Mussulo,recommendation,140,0,1.73,2023-05-28
